Id,Id2,Geography,Total
0600000US2713725550,2713725550,"Great Scott township, St. Louis County, Minnesota",561
0600000US2713725928,2713725928,"Greenwood township, St. Louis County, Minnesota",939
0600000US2713726522,2713726522,"Halden township, St. Louis County, Minnesota",129
0600000US2713727899,2713727899,"Hay Lake UT, St. Louis County, Minnesota",83
0600000US2713728682,2713728682,"Hermantown city, St. Louis County, Minnesota",9414
0600000US2713728790,2713728790,"Hibbing city, St. Louis County, Minnesota",16361
0600000US2713730302,2713730302,"Hoyt Lakes city, St. Louis County, Minnesota",2017
0600000US2713730932,2713730932,"Industrial township, St. Louis County, Minnesota",800
0600000US2713731238,2713731238,"Iron Junction city, St. Louis County, Minnesota",86
0600000US2713731733,2713731733,"Janette Lake UT, St. Louis County, Minnesota",295
0600000US2713732252,2713732252,"Kabetogama township, St. Louis County, Minnesota",135
0600000US2713732696,2713732696,"Kelsey township, St. Louis County, Minnesota",140
0600000US2713733794,2713733794,"Kugler township, St. Louis County, Minnesota",175
0600000US2713735234,2713735234,"Lakewood township, St. Louis County, Minnesota",2190
0600000US2713735774,2713735774,"Lavell township, St. Louis County, Minnesota",303
0600000US2713736332,2713736332,"Leiding township, St. Louis County, Minnesota",400
0600000US2713736530,2713736530,"Leonidas city, St. Louis County, Minnesota",52
0600000US2713737250,2713737250,"Linden Grove township, St. Louis County, Minnesota",145
0600000US2713738938,2713738938,"McCormack UT, St. Louis County, Minnesota",209
0600000US2713738960,2713738960,"McDavitt township, St. Louis County, Minnesota",459
0600000US2713739140,2713739140,"McKinley city, St. Louis County, Minnesota",128
0600000US2713739538,2713739538,"Makinen UT, St. Louis County, Minnesota",1310
0600000US2713741372,2713741372,"Meadowlands city, St. Louis County, Minnesota",134
0600000US2713741390,2713741390,"Meadowlands township, St. Louis County, Minnesota",304
0600000US2713742056,2713742056,"Midway township, St. Louis County, Minnesota",1399
0600000US2713744098,2713744098,"Morcom township, St. Louis County, Minnesota",94
0600000US2713744350,2713744350,"Morse township, St. Louis County, Minnesota",1213
0600000US2713744548,2713744548,"Mountain Iron city, St. Louis County, Minnesota",2869
0600000US2713745232,2713745232,"Ness township, St. Louis County, Minnesota",62
0600000US2713745281,2713745281,"Nett Lake UT, St. Louis County, Minnesota",319
0600000US2713745664,2713745664,"New Independence township, St. Louis County, Minnesota",299
0600000US2713746708,2713746708,"Normanna township, St. Louis County, Minnesota",796
0600000US2713746898,2713746898,"Northeast St. Louis UT, St. Louis County, Minnesota",248
0600000US2713747050,2713747050,"Northland township, St. Louis County, Minnesota",169
0600000US2713747255,2713747255,"North Star township, St. Louis County, Minnesota",190
0600000US2713747362,2713747362,"Northwest St. Louis UT, St. Louis County, Minnesota",301
0600000US2713748634,2713748634,"Orr city, St. Louis County, Minnesota",267
0600000US2713749336,2713749336,"Owens township, St. Louis County, Minnesota",263
0600000US2713750389,2713750389,"Pequaywan township, St. Louis County, Minnesota",130
0600000US2713750830,2713750830,"Pike township, St. Louis County, Minnesota",417
0600000US2713752090,2713752090,"Portage township, St. Louis County, Minnesota",170
0600000US2713752224,2713752224,"Potshot Lake UT, St. Louis County, Minnesota",74
0600000US2713752306,2713752306,"Prairie Lake township, St. Louis County, Minnesota",50
0600000US2713752630,2713752630,"Proctor city, St. Louis County, Minnesota",3057
0600000US2713754060,2713754060,"Rice Lake township, St. Louis County, Minnesota",4095
0600000US2713758369,2713758369,"Sand Lake UT, St. Louis County, Minnesota",1066
0600000US2713758450,2713758450,"Sandy township, St. Louis County, Minnesota",356
0600000US2713761132,2713761132,"Solway township, St. Louis County, Minnesota",1944
0600000US2713762968,2713762968,"Stoney Brook township, St. Louis County, Minnesota",332
0600000US2713763202,2713763202,"Sturgeon township, St. Louis County, Minnesota",140
0600000US2713765146,2713765146,"Toivola township, St. Louis County, Minnesota",170
0600000US2713765272,2713765272,"Tower city, St. Louis County, Minnesota",500
0600000US2713766586,2713766586,"Van Buren township, St. Louis County, Minnesota",189
0600000US2713766784,2713766784,"Vermilion Lake township, St. Louis County, Minnesota",278
0600000US2713767288,2713767288,"Virginia city, St. Louis County, Minnesota",8712
0600000US2713767342,2713767342,"Waasa township, St. Louis County, Minnesota",249
0600000US2713769898,2713769898,"White township, St. Louis County, Minnesota",3229
0600000US2713770069,2713770069,"Whiteface Reservoir UT, St. Louis County, Minnesota",473
0600000US2713770510,2713770510,"Willow Valley township, St. Louis County, Minnesota",126
0600000US2713771140,2713771140,"Winton city, St. Louis County, Minnesota",172
0600000US2713771869,2713771869,"Wuori township, St. Louis County, Minnesota",572
0600000US2713904834,2713904834,"Belle Plaine city, Scott County, Minnesota",6661
0600000US2713904852,2713904852,"Belle Plaine township, Scott County, Minnesota",878
0600000US2713906418,2713906418,"Blakeley township, Scott County, Minnesota",418
0600000US2713910450,2713910450,"Cedar Lake township, Scott County, Minnesota",2779
0600000US2713913726,2713913726,"Credit River township, Scott County, Minnesota",5096
0600000US2713918662,2713918662,"Elko New Market city, Scott County, Minnesota",4110
0600000US2713928322,2713928322,"Helena township, Scott County, Minnesota",1648
0600000US2713931580,2713931580,"Jackson township, Scott County, Minnesota",1464
0600000US2713932174,2713932174,"Jordan city, Scott County, Minnesota",5470
0600000US2713938294,2713938294,"Louisville township, Scott County, Minnesota",1266
0600000US2713945754,2713945754,"New Market township, Scott County, Minnesota",3440
0600000US2713945808,2713945808,"New Prague city, Scott County, Minnesota",4280
0600000US2713952594,2713952594,"Prior Lake city, Scott County, Minnesota",22796
0600000US2713957184,2713957184,"St. Lawrence township, Scott County, Minnesota",483
0600000US2713958324,2713958324,"Sand Creek township, Scott County, Minnesota",1521
0600000US2713958738,2713958738,"Savage city, Scott County, Minnesota",26911
0600000US2713959350,2713959350,"Shakopee city, Scott County, Minnesota",37076
0600000US2713961978,2713961978,"Spring Lake township, Scott County, Minnesota",3631
0600000US2714103286,2714103286,"Baldwin township, Sherburne County, Minnesota",6739
0600000US2714104618,2714104618,"Becker city, Sherburne County, Minnesota",4538
0600000US2714104636,2714104636,"Becker township, Sherburne County, Minnesota",4842
0600000US2714105752,2714105752,"Big Lake city, Sherburne County, Minnesota",10060
0600000US2714105770,2714105770,"Big Lake township, Sherburne County, Minnesota",7386
0600000US2714106742,2714106742,"Blue Hill township, Sherburne County, Minnesota",2176
0600000US2714111764,2714111764,"Clear Lake city, Sherburne County, Minnesota",545
0600000US2714111782,2714111782,"Clear Lake township, Sherburne County, Minnesota",1539
0600000US2714118674,2714118674,"Elk River city, Sherburne County, Minnesota",22974
0600000US2714127674,2714127674,"Haven township, Sherburne County, Minnesota",1986
0600000US2714137754,2714137754,"Livonia township, Sherburne County, Minnesota",5951
0600000US2714148670,2714148670,"Orrock township, Sherburne County, Minnesota",3451
0600000US2714149534,2714149534,"Palmer township, Sherburne County, Minnesota",2354
0600000US2714152522,2714152522,"Princeton city, Sherburne County, Minnesota",50
0600000US2714156896,2714156896,"St. Cloud city, Sherburne County, Minnesota",6785
0600000US2714158522,2714158522,"Santiago township, Sherburne County, Minnesota",1895
0600000US2714172238,2714172238,"Zimmerman city, Sherburne County, Minnesota",5228
0600000US2714300982,2714300982,"Alfsborg township, Sibley County, Minnesota",323
0600000US2714302152,2714302152,"Arlington city, Sibley County, Minnesota",2233
0600000US2714302170,2714302170,"Arlington township, Sibley County, Minnesota",543
0600000US2714306130,2714306130,"Bismarck township, Sibley County, Minnesota",314
0600000US2714313348,2714313348,"Cornish township, Sibley County, Minnesota",243
0600000US2714316426,2714316426,"Dryden township, Sibley County, Minnesota",287
0600000US2714320726,2714320726,"Faxon township, Sibley County, Minnesota",701
0600000US2714323300,2714323300,"Gaylord city, Sibley County, Minnesota",2305
0600000US2714323678,2714323678,"Gibbon city, Sibley County, Minnesota",772
0600000US2714324794,2714324794,"Grafton township, Sibley County, Minnesota",238
0600000US2714325658,2714325658,"Green Isle city, Sibley County, Minnesota",559
0600000US2714325676,2714325676,"Green Isle township, Sibley County, Minnesota",524
0600000US2714328394,2714328394,"Henderson city, Sibley County, Minnesota",886
0600000US2714328412,2714328412,"Henderson township, Sibley County, Minnesota",728
0600000US2714331922,2714331922,"Jessenland township, Sibley County, Minnesota",444
0600000US2714332714,2714332714,"Kelso township, Sibley County, Minnesota",292
0600000US2714336746,2714336746,"Le Sueur city, Sibley County, Minnesota",0
0600000US2714343612,2714343612,"Moltke township, Sibley County, Minnesota",279
0600000US2714345376,2714345376,"New Auburn city, Sibley County, Minnesota",456
0600000US2714345394,2714345394,"New Auburn township, Sibley County, Minnesota",418
0600000US2714359242,2714359242,"Severance township, Sibley County, Minnesota",253
0600000US2714360124,2714360124,"Sibley township, Sibley County, Minnesota",255
0600000US2714365380,2714365380,"Transit township, Sibley County, Minnesota",276
0600000US2714368368,2714368368,"Washington Lake township, Sibley County, Minnesota",498
0600000US2714371122,2714371122,"Winthrop city, Sibley County, Minnesota",1399
0600000US2714500622,2714500622,"Albany city, Stearns County, Minnesota",2561
0600000US2714500640,2714500640,"Albany township, Stearns County, Minnesota",980
0600000US2714502530,2714502530,"Ashley township, Stearns County, Minnesota",262
0600000US2714503070,2714503070,"Avon city, Stearns County, Minnesota",1396
0600000US2714503088,2714503088,"Avon township, Stearns County, Minnesota",2294
0600000US2714504762,2714504762,"Belgrade city, Stearns County, Minnesota",740
0600000US2714507840,2714507840,"Brockway township, Stearns County, Minnesota",2702
0600000US2714508092,2714508092,"Brooten city, Stearns County, Minnesota",743
0600000US2714511800,2714511800,"Clearwater city, Stearns County, Minnesota",0
0600000US2714512484,2714512484,"Cold Spring city, Stearns County, Minnesota",4025
0600000US2714512592,2714512592,"Collegeville township, Stearns County, Minnesota",3343
0600000US2714514032,2714514032,"Crow Lake township, Stearns County, Minnesota",318
0600000US2714514086,2714514086,"Crow River township, Stearns County, Minnesota",327
0600000US2714518098,2714518098,"Eden Lake township, Stearns County, Minnesota",1542
0600000US2714518134,2714518134,"Eden Valley city, Stearns County, Minnesota",489
0600000US2714519088,2714519088,"Elrosa city, Stearns County, Minnesota",211
0600000US2714520294,2714520294,"Fair Haven township, Stearns County, Minnesota",1507
0600000US2714520600,2714520600,"Farming township, Stearns County, Minnesota",987
0600000US2714522652,2714522652,"Freeport city, Stearns County, Minnesota",632
0600000US2714523606,2714523606,"Getty township, Stearns County, Minnesota",376
0600000US2714525874,2714525874,"Greenwald city, Stearns County, Minnesota",222
0600000US2714526090,2714526090,"Grove township, Stearns County, Minnesota",493
0600000US2714529564,2714529564,"Holding township, Stearns County, Minnesota",1139
0600000US2714529582,2714529582,"Holdingford city, Stearns County, Minnesota",708
0600000US2714533164,2714533164,"Kimball city, Stearns County, Minnesota",762
0600000US2714533722,2714533722,"Krain township, Stearns County, Minnesota",981
0600000US2714534406,2714534406,"Lake George township, Stearns County, Minnesota",335
0600000US2714534478,2714534478,"Lake Henry city, Stearns County, Minnesota",103
0600000US2714534496,2714534496,"Lake Henry township, Stearns County, Minnesota",278
0600000US2714536656,2714536656,"Le Sauk township, Stearns County, Minnesota",1766
0600000US2714538618,2714538618,"Luxemburg township, Stearns County, Minnesota",637
0600000US2714538780,2714538780,"Lynden township, Stearns County, Minnesota",1938
0600000US2714539518,2714539518,"Maine Prairie township, Stearns County, Minnesota",1887
0600000US2714541534,2714541534,"Meire Grove city, Stearns County, Minnesota",179
0600000US2714541570,2714541570,"Melrose city, Stearns County, Minnesota",3598
0600000US2714541588,2714541588,"Melrose township, Stearns County, Minnesota",759
0600000US2714542308,2714542308,"Millwood township, Stearns County, Minnesota",972
0600000US2714544800,2714544800,"Munson township, Stearns County, Minnesota",1466
0600000US2714545772,2714545772,"New Munich city, Stearns County, Minnesota",320
0600000US2714546960,2714546960,"North Fork township, Stearns County, Minnesota",247
0600000US2714547644,2714547644,"Oak township, Stearns County, Minnesota",595
0600000US2714549966,2714549966,"Paynesville city, Stearns County, Minnesota",2432
0600000US2714549984,2714549984,"Paynesville township, Stearns County, Minnesota",1421
0600000US2714553314,2714553314,"Raymond township, Stearns County, Minnesota",259
0600000US2714554268,2714554268,"Richmond city, Stearns County, Minnesota",1422
0600000US2714555078,2714555078,"Rockville city, Stearns County, Minnesota",2448
0600000US2714555510,2714555510,"Roscoe city, Stearns County, Minnesota",102
0600000US2714556698,2714556698,"St. Anthony city, Stearns County, Minnesota",86
0600000US2714556724,2714556724,"St. Augusta city, Stearns County, Minnesota",3317
0600000US2714556896,2714556896,"St. Cloud city, Stearns County, Minnesota",52661
0600000US2714557130,2714557130,"St. Joseph city, Stearns County, Minnesota",6534
0600000US2714557148,2714557148,"St. Joseph township, Stearns County, Minnesota",1924
0600000US2714557238,2714557238,"St. Martin city, Stearns County, Minnesota",308
0600000US2714557256,2714557256,"St. Martin township, Stearns County, Minnesota",545
0600000US2714558072,2714558072,"St. Rosa city, Stearns County, Minnesota",68
0600000US2714558090,2714558090,"St. Stephen city, Stearns County, Minnesota",851
0600000US2714558198,2714558198,"St. Wendel township, Stearns County, Minnesota",2150
0600000US2714558612,2714558612,"Sartell city, Stearns County, Minnesota",13630
0600000US2714558648,2714558648,"Sauk Centre city, Stearns County, Minnesota",4317
0600000US2714558666,2714558666,"Sauk Centre township, Stearns County, Minnesota",1088
0600000US2714561888,2714561888,"Spring Hill city, Stearns County, Minnesota",85
0600000US2714561906,2714561906,"Spring Hill township, Stearns County, Minnesota",368
0600000US2714567612,2714567612,"Waite Park city, Stearns County, Minnesota",6715
0600000US2714567630,2714567630,"Wakefield township, Stearns County, Minnesota",2756
0600000US2714572256,2714572256,"Zion township, Stearns County, Minnesota",335
0600000US2714702890,2714702890,"Aurora township, Steele County, Minnesota",574
0600000US2714705374,2714705374,"Berlin township, Steele County, Minnesota",519
0600000US2714706580,2714706580,"Blooming Prairie city, Steele County, Minnesota",1996
0600000US2714706598,2714706598,"Blooming Prairie township, Steele County, Minnesota",430
0600000US2714712052,2714712052,"Clinton Falls township, Steele County, Minnesota",351
0600000US2714715256,2714715256,"Deerfield township, Steele County, Minnesota",517
0600000US2714718746,2714718746,"Ellendale city, Steele County, Minnesota",691
0600000US2714727638,2714727638,"Havana township, Steele County, Minnesota",570
0600000US2714736386,2714736386,"Lemond township, Steele County, Minnesota",501
0600000US2714741426,2714741426,"Medford city, Steele County, Minnesota",1239
0600000US2714741444,2714741444,"Medford township, Steele County, Minnesota",813
0600000US2714741750,2714741750,"Meriden township, Steele County, Minnesota",621
0600000US2714741840,2714741840,"Merton township, Steele County, Minnesota",348
0600000US2714749300,2714749300,"Owatonna city, Steele County, Minnesota",25599
0600000US2714749318,2714749318,"Owatonna township, Steele County, Minnesota",609
0600000US2714761150,2714761150,"Somerset township, Steele County, Minnesota",732
0600000US2714763364,2714763364,"Summit township, Steele County, Minnesota",466
0600000US2714900676,2714900676,"Alberta city, Stevens County, Minnesota",103
0600000US2714903232,2714903232,"Baker township, Stevens County, Minnesota",114
0600000US2714911440,2714911440,"Chokio city, Stevens County, Minnesota",400
0600000US2714914824,2714914824,"Darnen township, Stevens County, Minnesota",292
0600000US2714916084,2714916084,"Donnelly city, Stevens County, Minnesota",241
0600000US2714916102,2714916102,"Donnelly township, Stevens County, Minnesota",100
0600000US2714918494,2714918494,"Eldorado township, Stevens County, Minnesota",94
0600000US2714919970,2714919970,"Everglade township, Stevens County, Minnesota",108
0600000US2714922274,2714922274,"Framnas township, Stevens County, Minnesota",305
0600000US2714926936,2714926936,"Hancock city, Stevens County, Minnesota",765
0600000US2714929438,2714929438,"Hodges township, Stevens County, Minnesota",277
0600000US2714930212,2714930212,"Horton township, Stevens County, Minnesota",174
0600000US2714943846,2714943846,"Moore township, Stevens County, Minnesota",243
0600000US2714944242,2714944242,"Morris city, Stevens County, Minnesota",5286
0600000US2714944260,2714944260,"Morris township, Stevens County, Minnesota",396
0600000US2714950380,2714950380,"Pepperton township, Stevens County, Minnesota",134
0600000US2714953818,2714953818,"Rendsville township, Stevens County, Minnesota",161
0600000US2714959044,2714959044,"Scott township, Stevens County, Minnesota",144
0600000US2714962752,2714962752,"Stevens township, Stevens County, Minnesota",77
0600000US2714963724,2714963724,"Swan Lake township, Stevens County, Minnesota",194
0600000US2714963976,2714963976,"Synnes township, Stevens County, Minnesota",118
0600000US2715101864,2715101864,"Appleton city, Swift County, Minnesota",1412
0600000US2715101882,2715101882,"Appleton township, Swift County, Minnesota",203
0600000US2715105212,2715105212,"Benson city, Swift County, Minnesota",3240
0600000US2715105230,2715105230,"Benson township, Swift County, Minnesota",334
0600000US2715109532,2715109532,"Camp Lake township, Swift County, Minnesota",213
0600000US2715110216,2715110216,"Cashel township, Swift County, Minnesota",174
0600000US2715112124,2715112124,"Clontarf city, Swift County, Minnesota",164
0600000US2715112142,2715112142,"Clontarf township, Swift County, Minnesota",86
0600000US2715114734,2715114734,"Danvers city, Swift County, Minnesota",97
0600000US2715115418,2715115418,"De Graff city, Swift County, Minnesota",115
0600000US2715116444,2715116444,"Dublin township, Swift County, Minnesota",152
0600000US2715118206,2715118206,"Edison township, Swift County, Minnesota",106
0600000US2715120258,2715120258,"Fairfield township, Swift County, Minnesota",128
0600000US2715127854,2715127854,"Hayes township, Swift County, Minnesota",199
0600000US2715128160,2715128160,"Hegbert township, Swift County, Minnesota",93
0600000US2715129672,2715129672,"Holloway city, Swift County, Minnesota",92
0600000US2715132876,2715132876,"Kerkhoven city, Swift County, Minnesota",759
0600000US2715132894,2715132894,"Kerkhoven township, Swift County, Minnesota",236
0600000US2715133092,2715133092,"Kildare township, Swift County, Minnesota",151
0600000US2715140904,2715140904,"Marysland township, Swift County, Minnesota",96
0600000US2715144674,2715144674,"Moyer township, Swift County, Minnesota",88
0600000US2715144818,2715144818,"Murdock city, Swift County, Minnesota",278
0600000US2715150920,2715150920,"Pillsbury township, Swift County, Minnesota",254
0600000US2715159818,2715159818,"Shible township, Swift County, Minnesota",124
0600000US2715160592,2715160592,"Six Mile Grove township, Swift County, Minnesota",171
0600000US2715163904,2715163904,"Swenoda township, Swift County, Minnesota",140
0600000US2715164228,2715164228,"Tara township, Swift County, Minnesota",88
0600000US2715165236,2715165236,"Torning township, Swift County, Minnesota",440
0600000US2715169214,2715169214,"West Bank township, Swift County, Minnesota",150
0600000US2715303790,2715303790,"Bartlett township, Todd County, Minnesota",445
0600000US2715305482,2715305482,"Bertha city, Todd County, Minnesota",497
0600000US2715305500,2715305500,"Bertha township, Todd County, Minnesota",408
0600000US2715306022,2715306022,"Birchdale township, Todd County, Minnesota",856
0600000US2715308110,2715308110,"Browerville city, Todd County, Minnesota",790
0600000US2715308272,2715308272,"Bruce township, Todd County, Minnesota",585
0600000US2715308668,2715308668,"Burleene township, Todd County, Minnesota",345
0600000US2715308722,2715308722,"Burnhamville township, Todd County, Minnesota",759
0600000US2715308902,2715308902,"Burtrum city, Todd County, Minnesota",144
0600000US2715311602,2715311602,"Clarissa city, Todd County, Minnesota",681
0600000US2715317342,2715317342,"Eagle Bend city, Todd County, Minnesota",535
0600000US2715317450,2715317450,"Eagle Valley township, Todd County, Minnesota",541
0600000US2715320708,2715320708,"Fawn Lake township, Todd County, Minnesota",555
0600000US2715323552,2715323552,"Germania township, Todd County, Minnesota",500
0600000US2715324578,2715324578,"Gordon township, Todd County, Minnesota",659
0600000US2715326000,2715326000,"Grey Eagle city, Todd County, Minnesota",348
0600000US2715326018,2715326018,"Grey Eagle township, Todd County, Minnesota",638
0600000US2715327368,2715327368,"Hartford township, Todd County, Minnesota",662
0600000US2715328754,2715328754,"Hewitt city, Todd County, Minnesota",266
0600000US2715331130,2715331130,"Iona township, Todd County, Minnesota",490
0600000US2715332408,2715332408,"Kandota township, Todd County, Minnesota",729
0600000US2715336674,2715336674,"Leslie township, Todd County, Minnesota",642
0600000US2715337538,2715337538,"Little Elk township, Todd County, Minnesota",285
0600000US2715337718,2715337718,"Little Sauk township, Todd County, Minnesota",829
0600000US2715338060,2715338060,"Long Prairie city, Todd County, Minnesota",3458
0600000US2715338078,2715338078,"Long Prairie township, Todd County, Minnesota",844
0600000US2715344062,2715344062,"Moran township, Todd County, Minnesota",508
0600000US2715348796,2715348796,"Osakis city, Todd County, Minnesota",149
0600000US2715353926,2715353926,"Reynolds township, Todd County, Minnesota",662
0600000US2715356122,2715356122,"Round Prairie township, Todd County, Minnesota",706
0600000US2715362446,2715362446,"Staples city, Todd County, Minnesota",2110
0600000US2715362464,2715362464,"Staples township, Todd County, Minnesota",627
0600000US2715363058,2715363058,"Stowe Prairie township, Todd County, Minnesota",454
0600000US2715363778,2715363778,"Swanville city, Todd County, Minnesota",2
0600000US2715365740,2715365740,"Turtle Creek township, Todd County, Minnesota",295
0600000US2715367162,2715367162,"Villard township, Todd County, Minnesota",656
0600000US2715368098,2715368098,"Ward township, Todd County, Minnesota",447
0600000US2715369736,2715369736,"West Union city, Todd County, Minnesota",111
0600000US2715369754,2715369754,"West Union township, Todd County, Minnesota",268
0600000US2715371932,2715371932,"Wykeham township, Todd County, Minnesota",409
0600000US2715502314,2715502314,"Arthur township, Traverse County, Minnesota",81
0600000US2715508200,2715508200,"Browns Valley city, Traverse County, Minnesota",589
0600000US2715511944,2715511944,"Clifton township, Traverse County, Minnesota",75
0600000US2715513762,2715513762,"Croke township, Traverse County, Minnesota",75
0600000US2715516012,2715516012,"Dollymount township, Traverse County, Minnesota",77
0600000US2715517090,2715517090,"Dumont city, Traverse County, Minnesota",100
0600000US2715521554,2715521554,"Folsom township, Traverse County, Minnesota",128
0600000US2715535126,2715535126,"Lake Valley township, Traverse County, Minnesota",237
0600000US2715536512,2715536512,"Leonardsville township, Traverse County, Minnesota",107
0600000US2715543684,2715543684,"Monson township, Traverse County, Minnesota",133
0600000US2715549858,2715549858,"Parnell township, Traverse County, Minnesota",60
0600000US2715553548,2715553548,"Redpath township, Traverse County, Minnesota",48
0600000US2715564246,2715564246,"Tara township, Traverse County, Minnesota",92
0600000US2715564300,2715564300,"Taylor township, Traverse County, Minnesota",105
0600000US2715564948,2715564948,"Tintah city, Traverse County, Minnesota",63
0600000US2715564966,2715564966,"Tintah township, Traverse County, Minnesota",33
0600000US2715567828,2715567828,"Walls township, Traverse County, Minnesota",65
0600000US2715569844,2715569844,"Wheaton city, Traverse County, Minnesota",1424
0600000US2715570834,2715570834,"Windsor township, Traverse County, Minnesota",66
0600000US2715704798,2715704798,"Bellechester city, Wabasha County, Minnesota",42
0600000US2715711242,2715711242,"Chester township, Wabasha County, Minnesota",455
0600000US2715718530,2715718530,"Elgin city, Wabasha County, Minnesota",1089
0600000US2715718548,2715718548,"Elgin township, Wabasha County, Minnesota",733
0600000US2715723786,2715723786,"Gillford township, Wabasha County, Minnesota",572
0600000US2715723894,2715723894,"Glasgow township, Wabasha County, Minnesota",247
0600000US2715725640,2715725640,"Greenfield township, Wabasha County, Minnesota",1349
0600000US2715726828,2715726828,"Hammond city, Wabasha County, Minnesota",132
0600000US2715728952,2715728952,"Highland township, Wabasha County, Minnesota",462
0600000US2715730680,2715730680,"Hyde Park township, Wabasha County, Minnesota",286
0600000US2715732642,2715732642,"Kellogg city, Wabasha County, Minnesota",456
0600000US2715734028,2715734028,"Lake township, Wabasha County, Minnesota",442
0600000US2715734172,2715734172,"Lake City city, Wabasha County, Minnesota",4316
0600000US2715741282,2715741282,"Mazeppa city, Wabasha County, Minnesota",842
0600000US2715741300,2715741300,"Mazeppa township, Wabasha County, Minnesota",717
0600000US2715742290,2715742290,"Millville city, Wabasha County, Minnesota",182
0600000US2715743036,2715743036,"Minneiska city, Wabasha County, Minnesota",61
0600000US2715743054,2715743054,"Minneiska township, Wabasha County, Minnesota",185
0600000US2715744620,2715744620,"Mount Pleasant township, Wabasha County, Minnesota",447
0600000US2715748022,2715748022,"Oakwood township, Wabasha County, Minnesota",405
0600000US2715750362,2715750362,"Pepin township, Wabasha County, Minnesota",378
0600000US2715751424,2715751424,"Plainview city, Wabasha County, Minnesota",3340
0600000US2715751442,2715751442,"Plainview township, Wabasha County, Minnesota",443
0600000US2715767378,2715767378,"Wabasha city, Wabasha County, Minnesota",2521
0600000US2715768638,2715768638,"Watopa township, Wabasha County, Minnesota",247
0600000US2715769178,2715769178,"West Albany township, Wabasha County, Minnesota",398
0600000US2715772292,2715772292,"Zumbro township, Wabasha County, Minnesota",722
0600000US2715772310,2715772310,"Zumbro Falls city, Wabasha County, Minnesota",207
0600000US2715900892,2715900892,"Aldrich city, Wadena County, Minnesota",48
0600000US2715900910,2715900910,"Aldrich township, Wadena County, Minnesota",430
0600000US2715906670,2715906670,"Blueberry township, Wadena County, Minnesota",721
0600000US2715908542,2715908542,"Bullard township, Wadena County, Minnesota",219
0600000US2715930536,2715930536,"Huntersville township, Wadena County, Minnesota",119
0600000US2715936026,2715936026,"Leaf River township, Wadena County, Minnesota",531
0600000US2715938852,2715938852,"Lyons township, Wadena County, Minnesota",192
0600000US2715941336,2715941336,"Meadow township, Wadena County, Minnesota",217
0600000US2715941660,2715941660,"Menahga city, Wadena County, Minnesota",1306
0600000US2715946294,2715946294,"Nimrod city, Wadena County, Minnesota",69
0600000US2715946978,2715946978,"North Germany township, Wadena County, Minnesota",313
0600000US2715948688,2715948688,"Orton township, Wadena County, Minnesota",204
0600000US2715953422,2715953422,"Red Eye township, Wadena County, Minnesota",490
0600000US2715955150,2715955150,"Rockwood township, Wadena County, Minnesota",390
0600000US2715959152,2715959152,"Sebeka city, Wadena County, Minnesota",711
0600000US2715959530,2715959530,"Shell River township, Wadena County, Minnesota",233
0600000US2715962446,2715962446,"Staples city, Wadena County, Minnesota",871
0600000US2715964624,2715964624,"Thomastown township, Wadena County, Minnesota",819
0600000US2715966874,2715966874,"Verndale city, Wadena County, Minnesota",602
0600000US2715967504,2715967504,"Wadena city, Wadena County, Minnesota",4022
0600000US2715967522,2715967522,"Wadena township, Wadena County, Minnesota",868
0600000US2715970906,2715970906,"Wing River township, Wadena County, Minnesota",468
0600000US2716101198,2716101198,"Alton township, Waseca County, Minnesota",434
0600000US2716106562,2716106562,"Blooming Grove township, Waseca County, Minnesota",525
0600000US2716109172,2716109172,"Byron township, Waseca County, Minnesota",230
0600000US2716119160,2716119160,"Elysian city, Waseca County, Minnesota",2
0600000US2716122598,2716122598,"Freedom township, Waseca County, Minnesota",326
0600000US2716131166,2716131166,"Iosco township, Waseca County, Minnesota",550
0600000US2716131706,2716131706,"Janesville city, Waseca County, Minnesota",2256
0600000US2716131724,2716131724,"Janesville township, Waseca County, Minnesota",513
0600000US2716145862,2716145862,"New Richland city, Waseca County, Minnesota",1203
0600000US2716145880,2716145880,"New Richland township, Waseca County, Minnesota",443
0600000US2716149084,2716149084,"Otisco township, Waseca County, Minnesota",599
0600000US2716157274,2716157274,"St. Mary township, Waseca County, Minnesota",460
0600000US2716167324,2716167324,"Vivian township, Waseca County, Minnesota",259
0600000US2716167756,2716167756,"Waldorf city, Waseca County, Minnesota",229
0600000US2716168296,2716168296,"Waseca city, Waseca County, Minnesota",9410
0600000US2716170744,2716170744,"Wilton township, Waseca County, Minnesota",365
0600000US2716171698,2716171698,"Woodville township, Waseca County, Minnesota",1332
0600000US2716300316,2716300316,"Afton city, Washington County, Minnesota",2886
0600000US2716304114,2716304114,"Bayport city, Washington County, Minnesota",3471
0600000US2716304132,2716304132,"Baytown township, Washington County, Minnesota",1723(r46064)
0600000US2716306058,2716306058,"Birchwood Village city, Washington County, Minnesota",870
0600000US2716313456,2716313456,"Cottage Grove city, Washington County, Minnesota",34589
0600000US2716315616,2716315616,"Dellwood city, Washington County, Minnesota",1063(r46067)
0600000US2716315688,2716315688,"Denmark township, Washington County, Minnesota",1737
0600000US2716321770,2716321770,"Forest Lake city, Washington County, Minnesota",18375(r46069)
0600000US2716325334,2716325334,"Grant city, Washington County, Minnesota",4096(r46071)
