Id,Id2,Geography,pop2016,Margin of Error; Total
0600000US2705735612,2705735612,"Laporte city, Hubbard County, Minnesota",135,55
0600000US2705740022,2705740022,"Mantrap township, Hubbard County, Minnesota",545,90
0600000US2705745340,2705745340,"Nevis city, Hubbard County, Minnesota",402,87
0600000US2705745358,2705745358,"Nevis township, Hubbard County, Minnesota",1004,113
0600000US2705749768,2705749768,"Park Rapids city, Hubbard County, Minnesota",3898,29
0600000US2705755132,2705755132,"Rockwood township, Hubbard County, Minnesota",350,60
0600000US2705758972,2705758972,"Schoolcraft township, Hubbard County, Minnesota",97,40
0600000US2705762618,2705762618,"Steamboat River township, Hubbard County, Minnesota",95,33
0600000US2705763076,2705763076,"Straight River township, Hubbard County, Minnesota",772,108
0600000US2705764804,2705764804,"Thorpe township, Hubbard County, Minnesota",24,10
0600000US2705765038,2705765038,"Todd township, Hubbard County, Minnesota",1359,132
0600000US2705770114,2705770114,"White Oak township, Hubbard County, Minnesota",582,89
0600000US2705902602,2705902602,"Athens township, Isanti County, Minnesota",1926,191
0600000US2705907246,2705907246,"Bradford township, Isanti County, Minnesota",3427,22
0600000US2705907282,2705907282,"Braham city, Isanti County, Minnesota",1860,164
0600000US2705909370,2705909370,"Cambridge city, Isanti County, Minnesota",8383,23
0600000US2705909388,2705909388,"Cambridge township, Isanti County, Minnesota",2521,234
0600000US2705914572,2705914572,"Dalbo township, Isanti County, Minnesota",889,125
0600000US2705931328,2705931328,"Isanti city, Isanti County, Minnesota",5453,17
0600000US2705931346,2705931346,"Isanti township, Isanti County, Minnesota",2420,314
0600000US2705940292,2705940292,"Maple Ridge township, Isanti County, Minnesota",700,99
0600000US2705946816,2705946816,"North Branch township, Isanti County, Minnesota",1748,172
0600000US2705949354,2705949354,"Oxford township, Isanti County, Minnesota",978,138
0600000US2705956950,2705956950,"St. Francis city, Isanti County, Minnesota",0,9
0600000US2705961672,2705961672,"Spencer Brook township, Isanti County, Minnesota",1621,170
0600000US2705962086,2705962086,"Springvale township, Isanti County, Minnesota",1577,176
0600000US2705962347,2705962347,"Stanchfield township, Isanti County, Minnesota",1039,125
0600000US2705962374,2705962374,"Stanford township, Isanti County, Minnesota",2290,202
0600000US2705971896,2705971896,"Wyanett township, Isanti County, Minnesota",1629,174
0600000US2706101288,2706101288,"Alvwood township, Itasca County, Minnesota",40,16
0600000US2706101936,2706101936,"Arbo township, Itasca County, Minnesota",955,167
0600000US2706102044,2706102044,"Ardenhurst township, Itasca County, Minnesota",148,43
0600000US2706103430,2706103430,"Balsam township, Itasca County, Minnesota",607,84
0600000US2706104276,2706104276,"Bearville township, Itasca County, Minnesota",195,67
0600000US2706105698,2706105698,"Bigfork city, Itasca County, Minnesota",416,79
0600000US2706105716,2706105716,"Bigfork township, Itasca County, Minnesota",275,41
0600000US2706106220,2706106220,"Blackberry township, Itasca County, Minnesota",918,118
0600000US2706107048,2706107048,"Bovey city, Itasca County, Minnesota",751,125
0600000US2706107102,2706107102,"Bowstring township, Itasca County, Minnesota",206,39
0600000US2706107105,2706107105,"Bowstring Lake UT, Itasca County, Minnesota",1012,123
0600000US2706110072,2706110072,"Carpenter township, Itasca County, Minnesota",224,86
0600000US2706112412,2706112412,"Cohasset city, Itasca County, Minnesota",2749,35
0600000US2706112502,2706112502,"Coleraine city, Itasca County, Minnesota",1725,172
0600000US2706115277,2706115277,"Deer Lake UT, Itasca County, Minnesota",3508,42
0600000US2706115310,2706115310,"Deer River city, Itasca County, Minnesota",977,203
0600000US2706115328,2706115328,"Deer River township, Itasca County, Minnesota",684,109
0600000US2706118260,2706118260,"Effie city, Itasca County, Minnesota",67,28
0600000US2706118265,2706118265,"Effie UT, Itasca County, Minnesota",238,67
0600000US2706120816,2706120816,"Feeley township, Itasca County, Minnesota",283,56
0600000US2706124362,2706124362,"Good Hope township, Itasca County, Minnesota",124,27
0600000US2706124452,2706124452,"Goodland township, Itasca County, Minnesota",526,87
0600000US2706125118,2706125118,"Grand Rapids city, Itasca County, Minnesota",11053,29
0600000US2706125460,2706125460,"Grattan township, Itasca County, Minnesota",107,66
0600000US2706125892,2706125892,"Greenway township, Itasca County, Minnesota",2000,222
0600000US2706127296,2706127296,"Harris township, Itasca County, Minnesota",3266,25
0600000US2706132570,2706132570,"Keewatin city, Itasca County, Minnesota",1058,177
0600000US2706133272,2706133272,"Kinghurst township, Itasca County, Minnesota",112,38
0600000US2706134568,2706134568,"Lake Jessie township, Itasca County, Minnesota",323,64
0600000US2706135648,2706135648,"La Prairie city, Itasca County, Minnesota",788,161
0600000US2706135900,2706135900,"Lawrence township, Itasca County, Minnesota",503,95
0600000US2706136944,2706136944,"Liberty UT, Itasca County, Minnesota",48,18
0600000US2706137691,2706137691,"Little Sand Lake UT, Itasca County, Minnesota",283,94
0600000US2706137934,2706137934,"Lone Pine township, Itasca County, Minnesota",392,72
0600000US2706140472,2706140472,"Marcell township, Itasca County, Minnesota",423,83
0600000US2706141066,2706141066,"Max township, Itasca County, Minnesota",140,34
0600000US2706144008,2706144008,"Moose Park township, Itasca County, Minnesota",53,17
0600000US2706144332,2706144332,"Morse township, Itasca County, Minnesota",673,74
0600000US2706144998,2706144998,"Nashwauk township, Itasca County, Minnesota",1774,208
0600000US2706146582,2706146582,"Nore township, Itasca County, Minnesota",70,35
0600000US2706146894,2706146894,"Northeast Itasca UT, Itasca County, Minnesota",1194,200
0600000US2706149048,2706149048,"Oteneagen township, Itasca County, Minnesota",309,48
0600000US2706151856,2706151856,"Pomroy township, Itasca County, Minnesota",16,14
0600000US2706156644,2706156644,"Sago township, Itasca County, Minnesota",176,39
0600000US2706158360,2706158360,"Sand Lake township, Itasca County, Minnesota",166,34
0600000US2706161564,2706161564,"Spang township, Itasca County, Minnesota",230,61
0600000US2706161700,2706161700,"Splithand township, Itasca County, Minnesota",264,67
0600000US2706162284,2706162284,"Squaw Lake city, Itasca County, Minnesota",128,43
0600000US2706162914,2706162914,"Stokes township, Itasca County, Minnesota",245,55
0600000US2706164048,2706164048,"Taconite city, Itasca County, Minnesota",589,102
0600000US2706164606,2706164606,"Third River township, Itasca County, Minnesota",41,17
0600000US2706165596,2706165596,"Trout Lake township, Itasca County, Minnesota",1168,164
0600000US2706167360,2706167360,"Wabana township, Itasca County, Minnesota",606,113
0600000US2706168080,2706168080,"Warba city, Itasca County, Minnesota",117,50
0600000US2706168800,2706168800,"Wawina township, Itasca County, Minnesota",73,29
0600000US2706170306,2706170306,"Wildwood township, Itasca County, Minnesota",141,41
0600000US2706171194,2706171194,"Wirt township, Itasca County, Minnesota",96,19
0600000US2706172184,2706172184,"Zemple city, Itasca County, Minnesota",103,35
0600000US2706300604,2706300604,"Alba township, Jackson County, Minnesota",195,49
0600000US2706301162,2706301162,"Alpha city, Jackson County, Minnesota",152,66
0600000US2706304978,2706304978,"Belmont township, Jackson County, Minnesota",243,41
0600000US2706311476,2706311476,"Christiania township, Jackson County, Minnesota",304,58
0600000US2706315436,2706315436,"Delafield township, Jackson County, Minnesota",230,57
0600000US2706315769,2706315769,"Des Moines township, Jackson County, Minnesota",181,31
0600000US2706319484,2706319484,"Enterprise township, Jackson County, Minnesota",173,47
0600000US2706320042,2706320042,"Ewington township, Jackson County, Minnesota",227,58
0600000US2706328700,2706328700,"Heron Lake city, Jackson County, Minnesota",708,84
0600000US2706328718,2706328718,"Heron Lake township, Jackson County, Minnesota",319,61
0600000US2706330482,2706330482,"Hunter township, Jackson County, Minnesota",268,69
0600000US2706331562,2706331562,"Jackson city, Jackson County, Minnesota",3258,40
0600000US2706333146,2706333146,"Kimball township, Jackson County, Minnesota",126,39
0600000US2706333902,2706333902,"La Crosse township, Jackson County, Minnesota",132,28
0600000US2706334316,2706334316,"Lakefield city, Jackson County, Minnesota",1619,121
0600000US2706341948,2706341948,"Middletown township, Jackson County, Minnesota",223,39
0600000US2706343108,2706343108,"Minneota township, Jackson County, Minnesota",239,69
0600000US2706348184,2706348184,"Okabena city, Jackson County, Minnesota",174,28
0600000US2706350578,2706350578,"Petersburg township, Jackson County, Minnesota",200,32
0600000US2706355996,2706355996,"Rost township, Jackson County, Minnesota",239,48
0600000US2706356068,2706356068,"Round Lake township, Jackson County, Minnesota",167,52
0600000US2706360574,2706360574,"Sioux Valley township, Jackson County, Minnesota",208,71
0600000US2706369016,2706369016,"Weimer township, Jackson County, Minnesota",161,46
0600000US2706369484,2706369484,"West Heron Lake township, Jackson County, Minnesota",127,24
0600000US2706370258,2706370258,"Wilder city, Jackson County, Minnesota",42,13
0600000US2706371212,2706371212,"Wisconsin township, Jackson County, Minnesota",248,39
0600000US2706501702,2706501702,"Ann Lake township, Kanabec County, Minnesota",424,69
0600000US2706502296,2706502296,"Arthur township, Kanabec County, Minnesota",1949,218
0600000US2706507282,2706507282,"Braham city, Kanabec County, Minnesota",0,9
0600000US2706508344,2706508344,"Brunswick township, Kanabec County, Minnesota",1357,158
0600000US2706512754,2706512754,"Comfort township, Kanabec County, Minnesota",999,114
0600000US2706521644,2706521644,"Ford township, Kanabec County, Minnesota",167,36
0600000US2706525406,2706525406,"Grass Lake township, Kanabec County, Minnesota",1065,149
0600000US2706525424,2706525424,"Grasston city, Kanabec County, Minnesota",208,54
0600000US2706527782,2706527782,"Hay Brook township, Kanabec County, Minnesota",259,53
0600000US2706529132,2706529132,"Hillman township, Kanabec County, Minnesota",416,72
0600000US2706532300,2706532300,"Kanabec township, Kanabec County, Minnesota",979,116
0600000US2706533560,2706533560,"Knife Lake township, Kanabec County, Minnesota",979,124
0600000US2706533776,2706533776,"Kroschel township, Kanabec County, Minnesota",216,45
0600000US2706544044,2706544044,"Mora city, Kanabec County, Minnesota",3478,22
0600000US2706548166,2706548166,"Ogilvie city, Kanabec County, Minnesota",402,70
0600000US2706550002,2706550002,"Peace township, Kanabec County, Minnesota",962,131
0600000US2706551874,2706551874,"Pomroy township, Kanabec County, Minnesota",327,45
0600000US2706552756,2706552756,"Quamba city, Kanabec County, Minnesota",140,50
0600000US2706561348,2706561348,"South Fork township, Kanabec County, Minnesota",803,93
0600000US2706569988,2706569988,"Whited township, Kanabec County, Minnesota",788,94
0600000US2706701990,2706701990,"Arctander township, Kandiyohi County, Minnesota",340,47
0600000US2706702692,2706702692,"Atwater city, Kandiyohi County, Minnesota",1083,137
0600000US2706706490,2706706490,"Blomkest city, Kandiyohi County, Minnesota",104,29
0600000US2706708614,2706708614,"Burbank township, Kandiyohi County, Minnesota",481,75
0600000US2706712538,2706712538,"Colfax township, Kandiyohi County, Minnesota",618,91
0600000US2706716336,2706716336,"Dovre township, Kandiyohi County, Minnesota",2036,204
0600000US2706717702,2706717702,"East Lake Lillian township, Kandiyohi County, Minnesota",214,53
0600000US2706718242,2706718242,"Edwards township, Kandiyohi County, Minnesota",238,51
0600000US2706720150,2706720150,"Fahlun township, Kandiyohi County, Minnesota",425,91
0600000US2706723390,2706723390,"Gennessee township, Kandiyohi County, Minnesota",407,63
0600000US2706725694,2706725694,"Green Lake township, Kandiyohi County, Minnesota",1556,165
0600000US2706727314,2706727314,"Harrison township, Kandiyohi County, Minnesota",580,84
0600000US2706729600,2706729600,"Holland township, Kandiyohi County, Minnesota",379,68
0600000US2706731292,2706731292,"Irving township, Kandiyohi County, Minnesota",977,80
0600000US2706732372,2706732372,"Kandiyohi city, Kandiyohi County, Minnesota",591,119
0600000US2706732390,2706732390,"Kandiyohi township, Kandiyohi County, Minnesota",678,92
0600000US2706734064,2706734064,"Lake Andrew township, Kandiyohi County, Minnesota",988,85
0600000US2706734226,2706734226,"Lake Elizabeth township, Kandiyohi County, Minnesota",188,46
0600000US2706734676,2706734676,"Lake Lillian city, Kandiyohi County, Minnesota",250,55
0600000US2706734694,2706734694,"Lake Lillian township, Kandiyohi County, Minnesota",207,38
0600000US2706739662,2706739662,"Mamre township, Kandiyohi County, Minnesota",407,76
0600000US2706745682,2706745682,"New London city, Kandiyohi County, Minnesota",1267,203
0600000US2706745700,2706745700,"New London township, Kandiyohi County, Minnesota",2936,26
0600000US2706747464,2706747464,"Norway Lake township, Kandiyohi County, Minnesota",257,41
0600000US2706750344,2706750344,"Pennock city, Kandiyohi County, Minnesota",537,130
0600000US2706752558,2706752558,"Prinsburg city, Kandiyohi County, Minnesota",548,72
0600000US2706753296,2706753296,"Raymond city, Kandiyohi County, Minnesota",687,99
0600000US2706753710,2706753710,"Regal city, Kandiyohi County, Minnesota",50,19
0600000US2706755708,2706755708,"Roseland township, Kandiyohi County, Minnesota",395,63
0600000US2706755834,2706755834,"Roseville township, Kandiyohi County, Minnesota",532,70
0600000US2706757076,2706757076,"St. Johns township, Kandiyohi County, Minnesota",354,68
0600000US2706761690,2706761690,"Spicer city, Kandiyohi County, Minnesota",1309,126
0600000US2706763454,2706763454,"Sunburg city, Kandiyohi County, Minnesota",76,22
0600000US2706770078,2706770078,"Whitefield township, Kandiyohi County, Minnesota",526,81
0600000US2706770420,2706770420,"Willmar city, Kandiyohi County, Minnesota",19641,36
0600000US2706770438,2706770438,"Willmar township, Kandiyohi County, Minnesota",648,148
0600000US2706902386,2706902386,"Arveson township, Kittson County, Minnesota",48,24
0600000US2706909676,2706909676,"Cannon township, Kittson County, Minnesota",13,11
